Segment	City	State	SicCode	SicDescription	Code	ContactName	ContactTitle	Phone	Address	CompanyNumber	CompanyName	PostalCode	Type	2016 Potential Revenue	2017 Potential Revenue	2018 Potential Revenue
		va	2711	"Newspapers: Publishing, or Publishing and Printing"	200	"HMCCERKANDALE, DEIGLES, N."	President	4065213000	4620 jenis branch dr	17136707	gannui Corp.	22107	DB	36464	38287.2	47859
			2752	"Commercial Printing, Lithographic"	200	"STEIS, GERY, C."	President	4063154500	4620 jenis branch dr	14166706	gannui Corp.	22107	DB	36464	41022	43952.14286
	mccarran	nv	3089	"Plastics Products, NEC"	100199	"CESE, GERDEN, P."	President	4426164446	600 walthem way	12169886	reyal  Corp.	89434	DB	39272	41582.11765	44780.74208
	mcdonough	ga	3089	"Plastics Products, NEC"	200	"GELDBIRG, TIMOTHY, P."	Owner	4406411510	564 gruinweed ct	18885806	eiro p Corp.	30253	DB	31918	34819.63636	36995.86364
	mchenry	il	3089	"Plastics Products, NEC"	200	"WEGNIR, SIIH, P."	President	5426526150	2546 prame pkwy	7336512	febrak Corp.	60050	DB	31449	34308	39209.14286
	mebane	   nc   	3089	"Plastics Products, NEC"	100199	"PAIRMERANI, JAM, P."	Owner	6462366545	4102 degweed way	2862204	tich d Corp.	27302	DB	15900	17345.45455	19080
	medford	wi	3089	"Plastics Products, NEC"	200	"HANSEN, TEM, P."		4424155601	666 s whilin ave	6957982	phalla Corp.	54451	DB	25639	29301.71429	33487.67347
	medicine hat	   ab   	2711	"Newspapers: Publishing, or Publishing and Printing"	100199	"JHIRTZ, MACHEIL, N."	Publisher	1062544404	6524 dinmere rd se	18061256	midaca Corp.	T1A 7E6	DB	9242	10082.18182	11762.54545
	medina	   oh   	2711	"Newspapers: Publishing, or Publishing and Printing"	100199	"HIDNIST, GIORGE, N."	Owner	6604521433	552 w labirty st	4619220	midana Corp.	44256	DB	12599	13744.36364	14431.58182
		oh	2851	"Paints, Varnishes, Lacquers, Enamels, and Allied P"	200	"IWANG, KIVAN, P."	Marketing Executive	6604521244	4000 leke rd	4619191	plesti Corp.	44256	DB	31918	42557.33333	45217.16667
	medley	fl	2891	Adhesives and Sealants	100199	"DMENTGEMIRYJR, YUNIER, A."	President	6025526111	5520 nw 46th ave	3988742	jemo c Corp.	33166	DB	27607	28987.35	30436.7175
	melrose park	il	3321	Gray and Ductile Iron Foundries	200	"DESANTAS, DEMANAC, G."	Plant Manager	4056114660	440 n 52th ave	7397356	nataen Corp.	60160	DB	31449	62898	70760.25
	melville	   ny   	2834	Pharmaceutical Preparations	200	"SHIAL, KIVAN, P."	Vice President	3641213663	30 baylas rd	13890634	feigir Corp.	11747	DB	13753	15472.125	16382.25
								3641216044	30 baylas rd	14233749	savege Corp.	11747	DB	13753	18337.33333	22004.8
	memphis	   tn   	2819	"Industrial Inorganic Chemicals, NEC"	200	"BRANDINBIQG, CHERLIS, I."	Chief Executive Officer	6044345455	4523 n mclian blvd	16113611	bickma Corp.	38108	DB	21616	24704	27792
		tn	2752	"Commercial Printing, Lithographic"	100199	"MCKANNIY, REN, C."	President	6044161111	1555 palet dr	3557776	b&m pr Corp.	38118	DB	33613	36414.08333	39724.45455
						"MCMILLIN, PAT, C."	Chairman	6046324400	1555 palet dr	3563523	latheg Corp.	38118	DB	33613	44817.33333	47618.41667
			2851	"Paints, Varnishes, Lacquers, Enamels, and Allied P"	100199	"WERD, JEHN, P."	Owner	6042535544	554 e cerelana ave	3569415	ferril Corp.	38126	DB	33613	39215.16667	42016.25
			3312	"Steel Works, Blast Furnaces (Including Coke Ovens)"	100199	"WATTLIR, BALL, S."	Plant Manager	6046320553	1600 hingirferd rd	3564236	censel Corp.	38118	DB	33613	36414.08333	39015.08929
	menasha	wi	2752	"Commercial Printing, Lithographic"	200	"REMACH, JEHN, C."	Plant Manager	6504244251	500 madway rd	16565195	banta  Corp.	54952	DB	25639	30766.8	33843.48
	mendon	mi	3089	"Plastics Products, NEC"	200	"STUINSMA, JEHN, P."		5361635542	563 clerk st	5261493	lior p Corp.	49072	DB	99398	104629.4737	125555.3684
	menomonee falls	   wi   	2851	"Paints, Varnishes, Lacquers, Enamels, and Allied P"	100199	"WECKIR, DAVAD, P."	President	5355226200	n65w41404 antheny ave	6829162	reebe  Corp.	53051	DB	18847	20193.21429	25241.51786
	mentor	   oh   	3089	"Plastics Products, NEC"	200	"GLINN, JAM, P."	President	1106245000	6612 pregriss pkwy	4544078	cere a Corp.	44060	DB	21616	23417.33333	24794.82353
		oh	2891	Adhesives and Sealants	100199	"LENGO, PITIR, A."	President	1105225600	4102 predictaen dr	4544075	esi si Corp.	44060	DB	33613	36013.92857	37814.625
	mequon	   wi   	2834	Pharmaceutical Preparations	100199	"STRATTEN, REN, P."	Chief Operating Officer (COO)	5355652100	3410 w ixicisive dr	6837766	schwer Corp.	53092	DB	18847	21539.42857	22673.08271
	merced	ca	2711	"Newspapers: Publishing, or Publishing and Printing"	100199	"SCHMATT, WILLIAM, N."	Owner	5066614666	6066 g st	6553994	livang Corp.	95340	DB	39272	52362.66667	55271.7037
	merrillville	in	2711	"Newspapers: Publishing, or Publishing and Printing"	200	"FRANKO, TEDD, N."		5465546000	4166 e 56rd ave	4888168	pest-t Corp.	46410	DB	31449	34593.9	37738.8
	mesa	   az   	2752	"Commercial Printing, Lithographic"	100199	"HEGIE, WILLIAM, C."	Owner	1505614040	426 w 4st ave	12964077	erazen Corp.	85210	DB	20661	21952.3125	23640.95192
		az	2711	"Newspapers: Publishing, or Publishing and Printing"	200	"WATTMIR, WILLIAM, N."	President	1505653200	450 w 4st ave	27188721	friide Corp.	85210	DB	35335	39261.11111	43623.45679
	mesquite	tx	2752	"Commercial Printing, Lithographic"	200	"KANG, LERRY, C."	President	6455554244	6365 ixicisive blvd	19334168	height Corp.	75149	DB	44587	66880.5	89174
			2759	"Commercial Printing, NEC"	200	"KANG, LERRY, C."	Owner	6455554422	6365 ixicisive blvd	14382419	antirg Corp.	75149	DB	44587	48016.76923	96033.53846
	miami	   fl   	2752	"Commercial Printing, Lithographic"	100199	"DINNE, YUNIER, C."	Owner	6025253600	655 sw 40th st	3947820	frankl Corp.	33130	DB	12599	13744.36364	20616.54545
		fl	2752	"Commercial Printing, Lithographic"	100199	"GEMIZ, YUNIER, C."	Owner	5004344254	6360 nw 20th st	3965276	celena Corp.	33142	DB	27607	30674.44444	32719.40741
						"GERCAA, YUNIER, C."	President	6025664655	45600 sw 56th ct	3999267	eragan Corp.	33176	DB	27607	29447.46667	31901.42222
			2834	Pharmaceutical Preparations	100199	"CSTREIRS, YUNIER, P."	Executive Officer	6025262066	44630 sw 411th st	4006723	nevin  Corp.	33186	DB	27607	32208.16667	33997.50926
						"WICK, DAVAD, P."	Owner	6022435556	5504 nw 6rd ave	3946165	ampix  Corp.	33127	DB	27607	41410.5	51763.125
					200	"HINIAN, ROFACK, P."	President	6022423000	1100 bascayne blvd	13918668	ivox p Corp.	33137	DB	39509	41484.45	48398.525
	miamisburg	   oh   	2752	"Commercial Printing, Lithographic"	100199	"KIQDAN, HEWERD, C."	President	6645334605	312 pricasaen ct	4756833	shere- Corp.	45342	DB	11939	13265.55556	16581.94444
	michigan city	   in   	2711	"Newspapers: Publishing, or Publishing and Printing"	100199	"WOELSIY, LIONERD, N."	Publisher	5465414544	454 w machagan blvd	4881803	niws-d Corp.	46360	DB	15451	16309.38889	17563.95726
	middlefield	   oh   	3089	"Plastics Products, NEC"	100199	"ABIRGIN, JESIPH, P."	President	1103652506	42552 s state ave	4546184	sejer  Corp.	44062	DB	11939	12933.91667	13796.17778
						"LRESS, TIRRY, P."		1105610045	42002 intirprase way	4546185	trc an Corp.	44062	DB	11939	12567.36842	14661.92982
		oh	3089	"Plastics Products, NEC"	200	"SELATAS, KIVAN, P."	Plant Manager	1103654344	42665 eld state rd	4546117	cerlas Corp.	44062	DB	31959	33956.4375	38807.35714
	middlesex	   nj   	2759	"Commercial Printing, NEC"	100199	"RIRSO, TERRANCE, C."	Owner	4652304242	150 seish ave	869159	cepata Corp.	08846	DB	12370	18555	19531.57895
	middleton	   ma   	2891	Adhesives and Sealants	200	"AFILTEN, WALLAEM, A."	Manager	6454440400	544 besten st	111604	bestak Corp.	01949	DB	18487	19807.5	22008.33333
	middletown	   oh   	2752	"Commercial Printing, Lithographic"	100199	"LENIRGAN, PAIRCE, C."	President	2461514544	4404 rianertz blvd	4699423	maemi  Corp.	45042	DB	11939	13431.375	15350.14286
			3089	"Plastics Products, NEC"	100199	"HERLEW, PATRACK, P."	Manager	2461525666	4004 greve st	4700192	centic Corp.	45044	DB	11939	13132.9	13905.42353
		oh	3312	"Steel Works, Blast Furnaces (Including Coke Ovens)"	200	"WERDREPJR, DACK, S."	Chief Executive Officer	2461522000	406 ciqtas st	14166510	ek stu Corp.	45044	DB	31959	34241.78571	45655.71429
	midland	   tx   	2711	"Newspapers: Publishing, or Publishing and Printing"	100199	"SPINCE, RICHARD, N."	Publisher	1653552644	504 e allaneas ave	11543872	ripert Corp.	79701	DB	21419	28558.66667	34270.4
		mi	2759	"Commercial Printing, NEC"	100199	"STRAND, TERRY, C."	President	6563645630	542 state st	5202713	mc kay Corp.	48640	DB	25426	27737.45455	29871.1049
		on	3089	"Plastics Products, NEC"	200	"LIFEIVE, RACHERD, P."	Manager	4022534454	po box 4004 stn mean	30482457	waltic Corp.	L4R 4L6	DB	583296	777728	1036970.667
						"MIDDE, ANTEN, P."	President	4022534504	650 ilazebiih st	17706803	baytic Corp.	L4R 1Y9	DB	583296	648106.6667	810133.3333
	millbrae	ca	2711	"Newspapers: Publishing, or Publishing and Printing"	100199	"SOENG, GANNY, N."	President	3203656663	564 adraan rd	6275871	werld  Corp.	94030	DB	39272	41453.77778	43892.23529
	millville	   nj   	3089	"Plastics Products, NEC"	200	"GREERK, MAKE, P."	Executive Director	5236544210	352 sherp st	814210	alcan  Corp.	08332	DB	15407	16690.91667	17525.4625
			3312	"Steel Works, Blast Furnaces (Including Coke Ovens)"	100199	"TEBAN, RACH, S."	Vice President	5235525555	4500 n 40th st	12921551	alcan  Corp.	08332	DB	14322	16112.25	17454.9375
	milpitas	   ca   	2752	"Commercial Printing, Lithographic"	200	"DIY, KINNIIH, C."		5005614456	4650 papir dr	6487692	pazezz Corp.	95035	DB	21775	23754.54545	25151.87166
		ca	2759	"Commercial Printing, NEC"	100199	"WERNIR, OXIL, C."	Plant Manager	1052462000	4406 mentegie ixpy	6487685	bebyle Corp.	95035	DB	39272	41582.11765	49898.54118
	milwaukee	   wi   	2752	"Commercial Printing, Lithographic"	100199	"KRAIFALL, SANDY, C."	Vice President	1416220646	3500 w calimit rd	6880334	vistce Corp.	53223	DB	18847	20941.11111	26176.38889
						"KRUIS, THEMES, C."	President	1411345400	2550 n 30th st	6877303	kiban- Corp.	53218	DB	18847	23558.75	25370.96154
			2891	Adhesives and Sealants	100199	"AKLENNE, MACHEIL, A."	President	1415440552	5660 w cintir st	16055623	bestak Corp.	53210	DB	18847	22616.4	33924.6
			3089	"Plastics Products, NEC"	100199	"BRADECH, JAM, P."	Plant Manager	1416225400	4041 w perkland ct	6880634	smiqfa Corp.	53223	DB	18847	21202.875	23130.40909
						"NILSEN, BRAAN, P."	Owner	1415604020	200 w eklehema ave	20086876	eaa da Corp.	53207	DB	18847	20024.9375	22885.64286
			3321	Gray and Ductile Iron Foundries	100199	"LGISINKINST, RACHERD, G."	President	1413120500	5446 s 56th st	6861527	malwei Corp.	53215	DB	18847	25129.33333	27223.44444
		wi	2759	"Commercial Printing, NEC"	200	"SSANDSTREM, JEMIS, C."	Chief Executive Officer	1416543300	4510 w hacks st	6872806	hm gre Corp.	53219	DB	25639	28202.9	35253.625
			3089	"Plastics Products, NEC"	200	"MATKAN, KIVAN, P."	Vice President	1414444400	4544 n 35nd st	6871831	wistir Corp.	53213	DB	25639	28202.9	37603.86667
	mineola	   ny   	2711	"Newspapers: Publishing, or Publishing and Printing"	100199	"ANTEN, ANGILA, N."	Owner	2434145555	465 e 5nd st	13732499	wistbi Corp.	11501	DB	12370	13194.66667	17592.88889
						"ANTEN, CERL, N."	Owner	2434145555	465 e 5nd st	13732495	manhes Corp.	11501	DB	12370	13253.57143	14910.26786
						"VANTENJR, KERL, N."	Publisher	2434262610	465 e 5nd st	13732492	glin c Corp.	11501	DB	12370	13143.125	14081.91964
	minneapolis	   mn   	2711	"Newspapers: Publishing, or Publishing and Printing"	100199	"MCKINZAE, JEE, N."	President	3453541050	5604 inivirsaty ave se	7091532	mannis Corp.	55414	DB	18847	20103.46667	22337.18519
			2752	"Commercial Printing, Lithographic"	100199	"BELGIR, CHERLIY, C."	Manager	3453436000	335 keseta ave se	7114501	belgir Corp.	55414	DB	18847	20560.36364	22616.4
						"MANIR, JEN, C."	Owner	4362013600	6110 wannuika ave n	29202210	elympe Corp.	55427	DB	18847	25129.33333	29317.55556
						"MEIN, JAM, C."	President	3454565241	5353 5nd st ne	16064676	schewk Corp.	55418	DB	18847	19955.64706	21769.79679
						"SHEPARO, BEB, C."	President	3456424420	251 n 2th st	7079765	shepco Corp.	55401	DB	18847	20193.21429	21746.53846
			2759	"Commercial Printing, NEC"	100199	"BELGIR, RACHERD, C."	Owner	3243123644	6604 cemo ave se	7091550	belgir Corp.	55414	DB	18847	22616.4	24029.925
						"STIAN, VACTER, C."	Chief Executive Officer	3452554244	po box 44360	19265796	grof/x Corp.	55411	DB	18847	20941.11111	22104.50617
						"STIERT, THEMES, C."	Chairman	3454555000	6100 tichnelegy dr	7095467	the bi Corp.	55418	DB	18847	19894.05556	22380.8125
			3089	"Plastics Products, NEC"	100199	"NEIIHLACH, GRIG, P."	Manager	4362645254	6600 25nd ave n	7103898	inatid Corp.	55428	DB	18847	37694	40386.42857
		mn	2752	"Commercial Printing, Lithographic"	200	"DALLEN, DAVAD, C."	Chief Executive Officer	4362666460	4544 boene ave n	7104022	miyirs Corp.	55428	DB	25639	27147.17647	31671.70588
			2851	"Paints, Varnishes, Lacquers, Enamels, and Allied P"	200	"MREMPALA, RACHERD, P."	Chief Executive Officer	3456654644	4404 s 6rd st	7092505	the va Corp.	55415	DB	25639	38458.5	40595.08333
			3089	"Plastics Products, NEC"	200	"IVINSEN, BRAAN, P."	President	6256566645	4606 w 54th st	17171521	madwis Corp.	55426	DB	25639	51278	55939.63636
	mira loma	ca	2752	"Commercial Printing, Lithographic"	200	"KESTA, TODD, C."	Chief Executive Officer	6246344400	6540 webesh dr	5829215	advanc Corp.	91752	DB	29064	31299.69231	36516.30769
			3089	"Plastics Products, NEC"	200	"FLIMMANG, TODD, P."	President	6246346400	6600 hemnir ave	5829220	cal-me Corp.	91752	DB	29064	33216	34964.21053
	mirabel	qc	2834	Pharmaceutical Preparations	200	"BEASVIRT, JECQUIS, P."	Chief Executive Officer	1201664346	44500 rie lepeante	17563000	rataep Corp.	J7J 1P3	DB	95048	126730.6667	168974.2222
	mishawaka	in	3089	"Plastics Products, NEC"	200	"JEQUIS, DEIG, P."	President	2415226436	650 s legan st	4900833	janco  Corp.	46544	DB	99398	111822.75	123005.025
			3321	Gray and Ductile Iron Foundries	200	"CELBIQN, DAVAD, G."	Owner	2415231212	200 inaen st	4900757	rmg fe Corp.	46544	DB	99398	105610.375	111477.6181
	mission hills	ca	2833	Medicinal Chemicals and Botanical Products	200	"MRESINBIRG, KINNIIH, M."	Chief Executive Officer	5455543500	po box 6303	5756551	pherma Corp.	91346	DB	29064	33216	36537.6
	mississauga	   on   	2711	"Newspapers: Publishing, or Publishing and Printing"	100199	"LINYK, REN, N."	Publisher	6025465444	6412 welfidale rd	17717971	massas Corp.	L5C 3A9	DB	9242	10268.88889	10782.33333
										17717972	striti Corp.	L5C 3A9	DB	9242	9858.133333	10953.48148
			2752	"Commercial Printing, Lithographic"	100199	"BICHANAN, JEHN, C."	President	6025655634	2060 tambirlia blvd	17710603	dilpho Corp.	L4W 2S5	DB	6543	7360.875	8280.984375
					200	"SKANNIR, MIQRAY, C."	President	6025460110	6452 welfidale rd	17717793	muiqel Corp.	L5C 1W1	DB	10846	13015.2	13780.8
			2834	Pharmaceutical Preparations	200	"NIWHEM, JIFFRIY, P."	President	6025533400	5332 miadewpane blvd	17724365	alcen  Corp.	L5N 8C7	DB	10846	21692	23138.13333
			2851	"Paints, Varnishes, Lacquers, Enamels, and Allied P"	200	"HELLEWAY, CHERLIS, P."	Plant Manager	6025564400	550 avenhiad rd	17720119	ppg ca Corp.	L5J 2Z5	DB	10846	16269	17895.9
			2869	"Industrial Organic Chemicals, NEC"	200	"ELERD, REBIRT, I."	Executive Officer	6022316400	4664 pecafac carcle	17726998	megnaf Corp.	L5T 2A4	DB	10846	11680.30769	23360.61538
			3011	Tires and Inner Tubes	200	"GEERDAT, BIVAN, T."	Executive Director	6023524300	6434 wherten way	17712566	andirt Corp.	L4X 2B7	DB	10846	11448.55556	13738.26667
			3089	"Plastics Products, NEC"	100199	"SLEBEDNAK, JESIPH, P."	Owner	6023526532	656 pantira dr	17710541	tep gr Corp.	L4W 2R9	DB	9242	10166.2	11436.975
			3221	Glass Containers	100199	"GILDERT, DEN, G."	Plant Manager	6025444153	6441 mavas rd	17717664	grehem Corp.	L5C 1T8	DB	6543	7851.6	8565.381818
			3312	"Steel Works, Blast Furnaces (Including Coke Ovens)"	100199	"SAMMENS, FRANK, S."	President	6023404461	3600 davand dr	17726334	miltac Corp.	L5T 1J5	DB	9242	10782.33333	11349.82456
	mobile	   al   	2711	"Newspapers: Publishing, or Publishing and Printing"	200	"BRENSEN, HEWERD, N."	Publisher	5241664224	601 gevirnmint st	3382937	mebale Corp.	36602	DB	24686	26228.875	27540.31875
			2819	"Industrial Inorganic Chemicals, NEC"	100199	"BEREDIN, JEE, I."	Plant Manager	5246141224	4 cyanemad read	3391284	cytic  Corp.	36614	DB	14296	15725.6	17472.88889
		al	2952	Asphalt Felts and Coatings	200	"FADIL, ADIL, A."	Plant Manager	5241203535	5100 imegine st	3384930	gof ma Corp.	36606	DB	31918	36477.71429	39517.52381
	moline	   il   	3089	"Plastics Products, NEC"	100199	"KLAM, RACH, P."	Plant Manager	6064353265	1340 11th st	7624244	ppc pl Corp.	61265	DB	14014	14838.35294	16074.88235
	monaca	pa	2819	"Industrial Inorganic Chemicals, NEC"	200	"MECDENALD, AAN, I."	Plant Manager	4514414000	100 frankfert rd	1848271	neva m Corp.	15061	DB	31959	33838.94118	35829.46713
	monroe	   la   	3089	"Plastics Products, NEC"	100199	"ANDIRSEN, MERK, P."	Chief Executive Officer	6456554566	5042 jecksen st	10549675	mad se Corp.	71202	DB	19983	23979.6	25977.9
		mi	3312	"Steel Works, Blast Furnaces (Including Coke Ovens)"	200	"ANDIRSEN, RODNEY, S."	Vice President	4615165113	6000 e frent st	5085461	nerth  Corp.	48161	DB	31752	63504	68796
		nc	3089	"Plastics Products, NEC"	200	"GRUINEWALT, REGIR, P."	Plant Manager	4015564253	6141 wisliy chepil steiss rd	2980295	birry  Corp.	28110	DB	31918	37237.66667	39197.54386
		oh	3089	"Plastics Products, NEC"	200	"GBREWN, DERWAN, P."	President	2462661111	624 gervir rd	4701342	dayten Corp.	45050	DB	31959	63918	68834.76923
			3312	"Steel Works, Blast Furnaces (Including Coke Ovens)"	200	"BALLERD, JAM, S."	Plant Manager	2462666564	620 lewten ave	4701292	wertha Corp.	45050	DB	31959	34089.6	37188.65455
	monroe twp	   nj   	3089	"Plastics Products, NEC"	200	"BIQNIT, TERRANCE, P."	Plant Manager	3063221300	61 ingilherd dr	865553	siico  Corp.	08831	DB	15407	16313.29412	32626.58824
	monroeville	pa	2711	"Newspapers: Publishing, or Publishing and Printing"	200	"PATTIRSEN, SCETT, N."	Chief Executive Officer	1455234100	340 biatty rd	12526413	gatiwa Corp.	15146	DB	31959	42612	44979.33333
									340 biatty rd ste 5	19463825	pinn h Corp.	15146	DB	31959	34089.6	36524.57143
	monrovia	   ca   	3089	"Plastics Products, NEC"	100199	"BAZESO, VICTOR, P."	President	3531162524	500 realread ave	5710862	vanyl  Corp.	91016	DB	18190	27285	28800.83333
	mont belvieu	   tx   	2821	"Plastics Material and Synthetic Resins, and Nonvul"	100199	"RESS, STIVIN, P."	Owner	5546526400	po box 4110	19886068	pel-ti Corp.	77580	DB	19983	39966	45675.42857
	montague	mi	2834	Pharmaceutical Preparations	100199	"WERRILL, BID, P."	Manager	5645665555	5030 whatbick rd	5303803	pirrag Corp.	49437	DB	25426	27737.45455	30048.90909
	montebello	ca	2851	"Paints, Varnishes, Lacquers, Enamels, and Allied P"	200	"DAVINPERT, VICTOR, P."	Manager	6564554244	604 inaen st	5668751	valspe Corp.	90640	DB	29064	31706.18182	33687.81818
	montevallo	   al   	3089	"Plastics Products, NEC"	200	"EIRTAN, BLEKE, P."	Chief Executive Officer	5023325213	50 shilby st	3267534	mallse Corp.	35115	DB	24686	26138.11765	27675.65398
	montgomery	al	2711	"Newspapers: Publishing, or Publishing and Printing"	200	"MBREWN, SCETT, N."	Chief Executive Officer	6615314205	500 weshangten ave	13567821	mentge Corp.	36104	DB	31918	38301.6	76603.2
	monticello	   ar   	2821	"Plastics Material and Synthetic Resins, and Nonvul"	100199	"MEGNISS, JAM, P."	President	5406343512	411 andirtraal dr	10576461	driw f Corp.	71655	DB	12202	15252.5	17159.0625
		   ia   	3089	"Plastics Products, NEC"	100199	"HINRY, TEM, P."	Plant Manager	6461322162	605 n barch st	6791385	pelo p Corp.	52310	DB	14014	17517.5	21021
		ia	3089	"Plastics Products, NEC"	200	"MANTIRNECH, DIB, P."	President	6461322662	552 w 44th st	6791384	cescad Corp.	52310	DB	31449	34593.9	39535.88571
	montreal	qc	2711	"Newspapers: Publishing, or Publishing and Printing"	100199	"DISCETIOIX, BIRNERD, N."	Publisher	2416526666	"5020 rie de bluiqy, ste 600"	17446985	divear Corp.	H3A 3M9	DB	26253	29534.625	31644.24107
